split,mechanism,alpha,P_gradient_norm,Q_gradient_norm,absolute_bias,rho_Q,rho_P,oracle_ipw_bias,rho_Q_squared_derivative_numerator,rho_P_squared_derivative_numerator
reporting,edit,0.1,0.005164428093878516,0.008336869885270787,0.0037771235794503972,0.4530625560228128,0.7313730602479461,1.2268767100760893e-18,-1.7033296907647863e-10,-3.058593193259183e-10
reporting,edit,0.15000000000000002,0.005303416698992939,0.008399634247255596,0.003783898135820322,0.45048367874549194,0.7134830903517053,1.2839292769345393e-18,-2.8654839322772614e-10,-4.694089088563417e-10
reporting,edit,0.2,0.005499519681461211,0.008499678195330514,0.0037969453334441117,0.4467163633947986,0.6904139912879212,1.2569991403213923e-18,-4.024178445104334e-10,-6.322507171045684e-10
reporting,edit,0.25,0.005746893218749388,0.00863570618383112,0.0038162008363208074,0.4419095271520457,0.6640458924607044,3.4195470153334185e-19,-5.179413229246008e-10,-7.94384744070599e-10
reporting,edit,0.30000000000000004,0.006039240308676487,0.008806050822900981,0.003841571290003929,0.436242234715879,0.6361017435396304,1.3700541666737087e-18,-6.331188284702282e-10,-9.558109897544335e-10
reporting,edit,0.35000000000000003,0.006370372221580483,0.009008765666302189,0.003872936524693299,0.4299075664916275,0.6079607894140332,1.308737023046316e-18,-7.479503611473155e-10,-1.1165294541560715e-09
reporting,edit,0.4,0.006734570355585601,0.009241720862369166,0.003910152281880913,0.4230978559201499,0.5806090181592449,1.3755484421491004e-18,-8.624359209558628e-10,-1.2765401372755128e-09
reporting,edit,0.45,0.007126767177654038,0.009502692676201165,0.003953053326957246,0.41599296764141325,0.5546769283206044,1.5549690719639982e-18,-9.7657550789587e-10,-1.4358430391127582e-09
reporting,edit,0.5,0.007542596358810929,0.009789440721076938,0.0040014568021048535,0.4087523400074946,0.5305145087646812,3.351061218099653e-19,-1.0903691219673375e-09,-1.594438159667807e-09
reporting,edit,0.55,0.00797836362650358,0.010099769754672885,0.004055165676951896,0.40151070523916477,0.5082703505115901,1.6835944879102292e-18,-1.2038167631702645e-09,-1.7523254989406599e-09
reporting,edit,0.6000000000000001,0.008430977960995347,0.01043157545609027,0.0041139721670206365,0.3943768785777008,0.4879590702351863,1.836341729637367e-18,-1.316918431504652e-09,-1.909505056931316e-09
reporting,edit,0.65,0.008897868817765836,0.010782875397016299,0.004177661009414995,0.38743478484143334,0.4695125422700897,1.8606883170734766e-18,-1.429674126970499e-09,-2.065976833639776e-09
reporting,edit,0.7000000000000001,0.009376903887470362,0.011151827432839285,0.004246012508604557,0.38074589426492866,0.45281604243359885,1.7057850126550752e-18,-1.5420838495678063e-09,-2.22174082906604e-09
reporting,edit,0.75,0.009866314429859307,0.011536738113039104,0.0043188052898852185,0.3743523730510966,0.43773237925753034,3.66539164112012e-19,-1.6541475992965732e-09,-2.3767970432101063e-09
reporting,edit,0.8,0.01036463078166079,0.011936063648399544,0.004395818721891156,0.3682804357767121,0.4241172516891901,2.0053314167604932e-18,-1.7658653761568003e-09,-2.5311454760719778e-09
reporting,edit,0.8500000000000001,0.010870628268354882,0.012348405665559227,0.004476834990770973,0.3625435632761283,0.411828542035913,2.1441234705160495e-18,-1.8772371801484875e-09,-2.6847861276516526e-09
reporting,edit,0.9,0.011383282635280094,0.012772503571209499,0.0045616408263395684,0.35714539447238547,0.40073157914938534,2.205304673010824e-18,-1.988263011271634e-09,-2.8377189979491307e-09
reporting,edit,0.9500000000000001,0.011901733699671192,0.0132072249320089,0.00465002889426923,0.3520822063838306,0.3907018096361622,2.2223035955717104e-18,-2.0989428695262414e-09,-2.989944086964413e-09
reporting,edit,1.0,0.012425255870943447,0.013651554902851503,0.0047417988782342615,0.3473449663410727,0.3816258536231027,4.62509997006765e-19,-2.2092767549123083e-09,-3.1414613946974985e-09
reporting,length,0.0,0.00507466510581043,0.004883185358782454,0.0010250309920720021,0.20991031811407165,0.2019898792726941,1.2833911879080433e-19,-6.854375269595775e-12,-7.686540510283334e-12
reporting,length,0.05,0.005087237294232755,0.004896088010968136,0.0010160840427916786,0.20752977489691032,0.1997319928330416,1.2143133891925306e-18,-1.573478099577025e-11,-1.6360095530487182e-11
reporting,length,0.1,0.005164428093878516,0.0049752485045218885,0.0010119972765950222,0.20340637772670878,0.19595534262439626,1.2085099150522596e-18,-2.4350700894404226e-11,-2.4765805353936794e-11
reporting,length,0.15000000000000002,0.005303416698992939,0.005117593072923216,0.0010128295276934296,0.19791130581527305,0.1909767957486265,1.2756744184018446e-18,-3.27021349654977e-11,-3.290366998063217e-11
reporting,length,0.2,0.005499519681461211,0.005318050521196557,0.0010185687384814748,0.19153047426339562,0.1852104906388558,1.2229624519110009e-18,-4.078908320905067e-11,-4.077368941057333e-11
reporting,length,0.25,0.005746893218749388,0.005570350540105105,0.0010291328176517765,0.18475189491976893,0.17907637717962185,1.3267207003058235e-19,-4.861154562506314e-11,-4.837586364376023e-11
reporting,length,0.30000000000000004,0.006039240308676487,0.005867809662981783,0.0010443753617527189,0.17798385117045695,0.1729315788696602,1.246381295901136e-18,-5.616952221353512e-11,-5.571019268019291e-11
reporting,length,0.35000000000000003,0.006370372221580483,0.0062039355775183914,0.0010640953409429298,0.17151940532699309,0.16703817358398076,1.3518569173452346e-18,-6.346301297446657e-11,-6.277667651987135e-11
reporting,length,0.4,0.006734570355585601,0.0065727988229290464,0.0010880493332146648,0.1655382071666383,0.16156180361413033,1.3901715378157234e-18,-7.049201790785753e-11,-6.957531516279558e-11
reporting,length,0.45,0.007126767177654038,0.006969203210631715,0.0011159647247621206,0.16012802196091586,0.15658779036043516,1.5836622721056404e-18,-7.7256537013708e-11,-7.610610860896556e-11
reporting,length,0.5,0.007542596358810929,0.0073887173259737215,0.0011475524566789993,0.15531145746298655,0.1521428964362489,1.361847909247435e-19,-8.375657029201794e-11,-8.23690568583813e-11
reporting,length,0.55,0.00797836362650358,0.00782762641947686,0.0011825182760780977,0.15106984067810536,0.14821564062959633,1.6068275347264554e-18,-8.99921177427874e-11,-8.836415991104283e-11
reporting,length,0.6000000000000001,0.008430977960995347,0.00828284783817274,0.0012205719004628583,0.14736138153325362,0.14477227981257346,1.8236425048508803e-18,-9.596317936601636e-11,-9.409141776695012e-11
reporting,length,0.65,0.008897868817765836,0.008751836525292076,0.0012614339117260204,0.14413362362066315,0.14176809498555337,1.85786399179543e-18,-1.016697551617048e-10,-9.955083042610317e-11
reporting,length,0.7000000000000001,0.009376903887470362,0.009232494686065787,0.0013048404966191855,0.14133130220898216,0.13915472657907307,1.907946261617542e-18,-1.0711184512985278e-10,-1.0474239788850198e-10
reporting,length,0.75,0.009866314429859307,0.009723091843581073,0.0013505463294883598,0.13890091250963083,0.1368845822915476,1.6624181498975446e-19,-1.1228944927046021e-10,-1.0966612015414657e-10
reporting,length,0.8,0.01036463078166079,0.010222197081688209,0.0013983259681074577,0.1367930941785875,0.13491324462629775,1.9104624327174827e-18,-1.1720256758352715e-10,-1.1432199722303693e-10
reporting,length,0.8500000000000001,0.010870628268354882,0.010728623055300285,0.0014479741353300944,0.13496365077480738,0.1332005933406115,2.091815243129658e-18,-1.218512000690536e-10,-1.1871002909517306e-10
reporting,length,0.9,0.011383282635280094,0.011241380407060719,0.0014993052186257146,0.13337376410498483,0.13171114753655794,2.0369818514125006e-18,-1.2623534672703955e-10,-1.228302157705549e-10
reporting,length,0.9500000000000001,0.011901733699671192,0.011759640962098295,0.0015521522602901289,0.131989766124048,0.13041396316345155,2.3180951444866935e-18,-1.3035500755748496e-10,-1.266825572491826e-10
reporting,length,1.0,0.012425255870943447,0.01228270812835483,0.0016063656489608182,0.13078269321180866,0.12928229934623045,1.684873144381385e-19,-1.342101825603899e-10,-1.3026705353105598e-10
reporting,edit_length,0.0,0.00507466510581043,0.006101038459307607,0.0013861616165613865,0.22720093076067885,0.2731533190188744,3.9166816160656565e-19,-1.060139039069476e-11,-8.195288901963442e-12
reporting,edit_length,0.05,0.005087237294232755,0.006100321290858508,0.0013771150297075929,0.2257446721324721,0.27069997919475586,1.2520337198830803e-18,-2.57879116347472e-11,-2.7192686620802066e-11
reporting,edit_length,0.1,0.005164428093878516,0.00615160481993431,0.0013724873000594592,0.22311044682387696,0.26575784871248215,1.1921454740298276e-18,-4.0658067332848206e-11,-4.582695810647882e-11
reporting,edit_length,0.15000000000000002,0.005303416698992939,0.006253609862212623,0.001372323131978022,0.2194449545486154,0.2587620792155765,1.304732941327275e-18,-5.521185748499777e-11,-6.409810335899371e-11
reporting,edit_length,0.2,0.005499519681461211,0.006403913115906008,0.0013766241223583588,0.21496608361832809,0.25031715533248033,1.3057273219871979e-18,-6.944928209119589e-11,-8.200612237834673e-11
reporting,edit_length,0.25,0.005746893218749388,0.006599215295970395,0.0013853486838754235,0.2099262748286669,0.24106045321247446,4.007587990827015e-19,-8.337034115144257e-11,-9.955101516453789e-11
reporting,edit_length,0.30000000000000004,0.006039240308676487,0.0068356604866137574,0.001398414024361639,0.20457628448635604,0.23155462490084364,1.3003389970876337e-18,-9.697503466573781e-11,-1.167327817175672e-10
reporting,edit_length,0.35000000000000003,0.006370372221580483,0.0071091447089732295,0.0014156999671917604,0.19913787454696913,0.22223190701414408,1.4207953458212024e-18,-1.1026336263408164e-10,-1.3355142203743463e-10
reporting,edit_length,0.4,0.006734570355585601,0.00741557112683694,0.0014370542149277753,0.19378874402904428,0.21338469108662492,1.433035330951708e-18,-1.23235325056474e-10,-1.5000693612414016e-10
reporting,edit_length,0.45,0.007126767177654038,0.00775103375172756,0.001462298547539494,0.18865851889931134,0.20518399311886146,1.5151655496301576e-18,-1.358909219329149e-10,-1.6609932397768388e-10
reporting,edit_length,0.5,0.007542596358810929,0.00811193107360068,0.0014912354185674492,0.18383235816937576,0.197708500843407,3.8199530790446836e-19,-1.4823015326340436e-10,-1.8182858559806568e-10
reporting,edit_length,0.55,0.00797836362650358,0.008495022054383556,0.0015236544591879888,0.17935850542044923,0.19097330361410358,1.5790449035648154e-18,-1.6025301904794244e-10,-1.9719472098528564e-10
reporting,edit_length,0.6000000000000001,0.008430977960995347,0.008897440424372884,0.0015593384989720366,0.17525697555675887,0.1849534545323309,1.8774474423457926e-18,-1.7195951928652904e-10,-2.1219773013934377e-10
reporting,edit_length,0.65,0.008897868817765836,0.009316682078146284,0.0015980688357229043,0.17152767716217573,0.17960130323928097,1.7932683095016993e-18,-1.8334965397916419e-10,-2.2683761306023997e-10
reporting,edit_length,0.7000000000000001,0.009376903887470362,0.009750577225191655,0.001639629610308578,0.1681571841790474,0.17485831464045284,1.8419159720140155e-18,-1.9442342312584793e-10,-2.4111436974797434e-10
reporting,edit_length,0.75,0.009866314429859307,0.010197255510321714,0.0016838112484040624,0.1651239636684302,0.17066263804731321,4.356328744591449e-19,-2.0518082672658018e-10,-2.5502800020254684e-10
reporting,edit_length,0.8,0.01036463078166079,0.010655109389411908,0.0017304130106604414,0.1624021816594366,0.1669536568270468,2.089826243415671e-18,-2.1562186478136103e-10,-2.6857850442395745e-10
reporting,edit_length,0.8500000000000001,0.010870628268354882,0.011122758861769264,0.0017792447444444847,0.1599643367761967,0.1636745090091972,2.152676960523519e-18,-2.2574653729019045e-10,-2.817658824122062e-10
reporting,edit_length,0.9,0.011383282635280094,0.01159901917116211,0.001830127957210422,0.15778299269998197,0.16077330378658303,2.0110432827809524e-18,-2.355548442530684e-10,-2.945901341672931e-10
reporting,edit_length,0.9500000000000001,0.011901733699671192,0.012082872142338203,0.0018828963393805215,0.15583185166570462,0.15820353461887154,2.107433989191928e-18,-2.4504678566999494e-10,-3.0705125968921813e-10
reporting,edit_length,1.0,0.012425255870943447,0.012573441260147707,0.0019373958593693317,0.15408636500414782,0.15592402116240892,4.722059118384562e-19,-2.5422236154097e-10,-3.191492589779813e-10
