scenario,bias_sd,assumed_beta,audit_cost,budget,policy,reps,regret_mean,regret_mcse,regret_lo,regret_hi,overlap_mean,overlap_mcse,overlap_lo,overlap_hi,mse_mean,mse_mcse,mse_lo,mse_hi,coverage_mean,coverage_mcse,coverage_lo,coverage_hi,spent_mean,spent_mcse,spent_lo,spent_hi,validation_fraction_mean,validation_fraction_mcse,validation_fraction_lo,validation_fraction_hi,regular_packets_mean,regular_packets_mcse,regular_packets_lo,regular_packets_hi,validation_packets_mean,validation_packets_mcse,validation_packets_lo,validation_packets_hi,posterior_sd_mean,posterior_sd_mcse,posterior_sd_lo,posterior_sd_hi,repeat_floor_mean,repeat_floor_mcse,repeat_floor_lo,repeat_floor_hi,regret_diff_uniform_mean,regret_diff_uniform_mcse,regret_diff_uniform_lo,regret_diff_uniform_hi,overlap_diff_uniform_mean,overlap_diff_uniform_mcse,overlap_diff_uniform_lo,overlap_diff_uniform_hi,regret_diff_ordinary_kg_mean,regret_diff_ordinary_kg_mcse,regret_diff_ordinary_kg_lo,regret_diff_ordinary_kg_hi,overlap_diff_ordinary_kg_mean,overlap_diff_ordinary_kg_mcse,overlap_diff_ordinary_kg_lo,overlap_diff_ordinary_kg_hi
gaussian,0.0,0.0,2,120,uniform,2000,0.10632333120507985,0.001283619894309629,0.10380743621223297,0.10883922619792673,0.5888125,0.0033824246584602704,0.5821829476694178,0.5954420523305821,0.05090932640781486,0.00025993835779901777,0.050399847226528786,0.05141880558910094,0.9512875,0.0007678686300347835,0.9497824774851318,0.9527925225148681,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.22403856515158424,2.630030539568211e-05,0.2239870165530087,0.22409011375015978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04796326801762449,0.001228535943267928,0.04555533756881935,0.05037119846642963,-0.097875,0.0032615082255687666,-0.10426755612211479,-0.09148244387788522
gaussian,0.0,0.0,2,120,uniform_blind,2000,0.10632333120507985,0.001283619894309629,0.10380743621223297,0.10883922619792673,0.5888125,0.0033824246584602704,0.5821829476694178,0.5954420523305821,0.05090932640781486,0.00025993835779901777,0.050399847226528786,0.05141880558910094,0.9512875,0.0007678686300347835,0.9497824774851318,0.9527925225148681,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.22403856515158424,2.630030539568211e-05,0.2239870165530087,0.22409011375015978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04796326801762449,0.001228535943267928,0.04555533756881935,0.05037119846642963,-0.097875,0.0032615082255687666,-0.10426755612211479,-0.09148244387788522
gaussian,0.0,0.0,2,120,uncertainty,2000,0.09710990795389893,0.001214710628533388,0.09472907512197348,0.09949074078582437,0.5994375,0.00334757018745761,0.5928762624325831,0.6059987375674168,0.047620447140215516,0.00023173731388591285,0.04716624200499913,0.0480746522754319,0.950425,0.0007686547355941257,0.9489184367182355,0.9519315632817644,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.2184090021309516,6.207887549050446e-19,0.2184090021309516,0.2184090021309516,0.0,0.0,0.0,0.0,-0.009213423251180916,0.0011533009832079227,-0.011473893178268444,-0.006952953324093388,0.010625,0.002898427181690749,0.004944082723886132,0.01630591727611387,0.03874984476644357,0.0011109793348934157,0.03657232527005247,0.040927364262834665,-0.08725,0.002993964873346281,-0.0931181711517587,-0.08138182884824129
gaussian,0.0,0.0,2,120,boundary,2000,0.05838784521126961,0.0009242939723575931,0.056576229025448725,0.06019946139709049,0.6873125,0.0033526075539168448,0.680741389194323,0.693883610805677,0.05914262361577377,0.00031723950424348554,0.05852083418745654,0.059764413044091004,0.949425,0.0007789098393067609,0.9478983367149587,0.9509516632850412,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.23725571683734833,9.012783169500644e-05,0.2370790662872261,0.23743236738747056,0.0,0.0,0.0,0.0,-0.04793548599381024,0.0012284614883032033,-0.05034327051088452,-0.04552770147673597,0.0985,0.0033304535667803923,0.09197231100911044,0.10502768899088957,2.778202381424638e-05,0.00042447648586335055,-0.0008041918884779207,0.0008597559361064135,0.000625,0.0014633866330258925,-0.002243237800730749,0.0034932378007307492
gaussian,0.0,0.0,2,120,bias_blind_kg,2000,0.05836006318745537,0.0009162234930849837,0.0565642651410088,0.06015586123390194,0.6866875,0.0033641980970646104,0.6800936717297533,0.6932813282702467,0.05832927095800294,0.0003099477763074924,0.05772177331644026,0.05893676859956563,0.9499375,0.0007700329682949491,0.9484282353821419,0.951446764617858,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.23612170574653452,9.161021175040894e-05,0.2359421497315037,0.23630126176156532,0.0,0.0,0.0,0.0,-0.04796326801762449,0.001228535943267928,-0.05037119846642963,-0.04555533756881935,0.097875,0.0032615082255687666,0.09148244387788522,0.10426755612211479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian,0.0,0.0,2,120,ordinary_kg,2000,0.05836006318745537,0.0009162234930849837,0.0565642651410088,0.06015586123390194,0.6866875,0.0033641980970646104,0.6800936717297533,0.6932813282702467,0.05832927095800294,0.0003099477763074924,0.05772177331644026,0.05893676859956563,0.9499375,0.0007700329682949491,0.9484282353821419,0.951446764617858,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.23612170574653452,9.161021175040894e-05,0.2359421497315037,0.23630126176156532,0.0,0.0,0.0,0.0,-0.04796326801762449,0.001228535943267928,-0.05037119846642963,-0.04555533756881935,0.097875,0.0032615082255687666,0.09148244387788522,0.10426755612211479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian,0.0,0.0,2,120,two_channel_uniform,2000,0.12671664423943582,0.0014309774567402716,0.1239119284242249,0.12952136005464676,0.5536875,0.00333394136186844,0.5471529749307379,0.5602220250692621,0.05965593784378654,0.0003066440582709956,0.05905491548957539,0.06025696019799769,0.9504874999999998,0.0007632274758975741,0.9489915741472406,0.9519834258527591,120.0,0.0,120.0,120.0,0.6610833333333332,0.0011159362119031447,0.6588960983580031,0.6632705683086634,40.67,0.13391234542837735,40.407531802960385,40.93246819703962,39.665,0.06695617271418867,39.53376590148019,39.79623409851981,0.24264576259536522,4.1960288098758356e-05,0.24256352043069165,0.24272800476003878,0.0,0.0,0.0,0.0,0.02039331303435597,0.001613819162865389,0.017230227475139807,0.02355639859357213,-0.035125,0.003712227431576879,-0.04240096576589068,-0.02784903423410932,0.06835658105198045,0.001510974604985102,0.06539507082620964,0.07131809127775125,-0.133,0.003748753336215641,-0.14034755653898268,-0.12565244346101734
gaussian,0.0,0.0,2,120,balanced_mix,2000,0.12089127911567418,0.0013961451472220081,0.11815483462711905,0.12362772360422931,0.56275,0.0033561008561242968,0.5561720423219964,0.5693279576780036,0.057024965186066166,0.00029622389442318756,0.05644436635299672,0.057605564019135615,0.9516749999999999,0.0007606405027917217,0.9501841446145282,0.9531658553854717,120.0,0.0,120.0,120.0,0.49673333333333336,0.0012565532737339603,0.4942704889168148,0.4991961777498519,60.392,0.1507863928480752,60.096458670017775,60.68754132998223,29.804,0.0753931964240376,29.656229335008884,29.951770664991113,0.23767068779692976,4.492161644147348e-05,0.23758264142870447,0.23775873416515506,0.0,0.0,0.0,0.0,0.014567947910594327,0.0015189896505960396,0.01159072819542609,0.017545167625762564,-0.0260625,0.0036334735945175146,-0.03318410824525433,-0.01894089175474567,0.06253121592821881,0.0014442945702465848,0.0597003985705355,0.06536203328590212,-0.1239375,0.0036809209291043124,-0.13115210502104446,-0.11672289497895555
gaussian,0.0,0.0,2,120,validation_only,2000,0.14197054101595133,0.001564961602907315,0.138903216274253,0.14503786575764965,0.531,0.003418977508496041,0.5242988040833478,0.5377011959166522,0.06516823654318954,0.00033861354544174774,0.06450455399412372,0.06583191909225536,0.9496374999999999,0.0007689757530178466,0.9481303075240849,0.9511446924759149,120.0,0.0,120.0,120.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,60.0,0.2538068345809626,2.1380795533475418e-05,0.253764928221717,0.2538487409402082,0.0,0.0,0.0,0.0,0.035647209810871494,0.0018478503026815216,0.032025423217615714,0.039268996404127274,-0.0578125,0.004218386666121001,-0.06608053786559717,-0.04954446213440284,0.08361047782849598,0.0017120947873374552,0.08025477204531457,0.08696618361167739,-0.1556875,0.004154566780597253,-0.1638304508899706,-0.1475445491100294
gaussian,0.0,0.0,2,120,two_channel_kg,2000,0.05836006318745537,0.0009162234930849837,0.0565642651410088,0.06015586123390194,0.6866875,0.0033641980970646104,0.6800936717297533,0.6932813282702467,0.05832927095800294,0.0003099477763074924,0.05772177331644026,0.05893676859956563,0.9499375,0.0007700329682949491,0.9484282353821419,0.951446764617858,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,120.0,0.0,0.0,0.0,0.0,0.23612170574653452,9.161021175040894e-05,0.2359421497315037,0.23630126176156532,0.0,0.0,0.0,0.0,-0.04796326801762449,0.001228535943267928,-0.05037119846642963,-0.04555533756881935,0.097875,0.0032615082255687666,0.09148244387788522,0.10426755612211479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian,0.0,0.0,5,40,uniform,2000,0.15798510985696923,0.0017036951625746866,0.15464586733832283,0.16132435237561563,0.50525,0.0035289351002066806,0.4983332872035949,0.512166712796405,0.07156965929744864,0.00036756780910397063,0.07084922639160486,0.07229009220329242,0.95095,0.0007688265715677197,0.9494430999197272,0.9524569000802727,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.2662704669784673,1.6985918050881142e-05,0.2662371745790876,0.266303759377847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04791962390820237,0.0015681822354653048,0.04484598672669037,0.050993261089714366,-0.0739375,0.0033299509881778793,-0.08046420393682864,-0.06741079606317137
gaussian,0.0,0.0,5,40,uniform_blind,2000,0.15798510985696923,0.0017036951625746866,0.15464586733832283,0.16132435237561563,0.50525,0.0035289351002066806,0.4983332872035949,0.512166712796405,0.07156965929744864,0.00036756780910397063,0.07084922639160486,0.07229009220329242,0.95095,0.0007688265715677197,0.9494430999197272,0.9524569000802727,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.2662704669784673,1.6985918050881142e-05,0.2662371745790876,0.266303759377847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04791962390820237,0.0015681822354653048,0.04484598672669037,0.050993261089714366,-0.0739375,0.0033299509881778793,-0.08046420393682864,-0.06741079606317137
gaussian,0.0,0.0,5,40,uncertainty,2000,0.1494044257002883,0.0016188662859528045,0.1462314477798208,0.1525774036207558,0.5148125,0.0035025023102193014,0.5079475954719702,0.5216774045280298,0.06855485237773251,0.0003484222209206943,0.06787194482472796,0.06923775993073707,0.9505249999999998,0.0007773202691943969,0.9490014522723789,0.9520485477276208,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.2620418273530225,2.4831550196201783e-18,0.2620418273530225,0.2620418273530225,0.0,0.0,0.0,0.0,-0.008580684156680889,0.0015062138213345932,-0.011532863246496692,-0.005628505066865086,0.0095625,0.0029976851243797213,0.003687037156215746,0.015437962843784254,0.03933893975152148,0.0013754267370820511,0.036643103346840664,0.0420347761562023,-0.064375,0.002966397974981271,-0.0701891400309633,-0.05856085996903671
gaussian,0.0,0.0,5,40,boundary,2000,0.10944407265407087,0.0013559185023933437,0.10678647238937991,0.11210167291876183,0.5814375,0.0034184650793337512,0.5747373084445059,0.5881376915554942,0.07305510904625251,0.00036506616303712497,0.07233957936669974,0.07377063872580528,0.9503999999999999,0.0007567736472529867,0.948916723651384,0.9518832763486158,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.2683448594991194,2.8648892090861256e-05,0.2682887076706213,0.2684010113276175,0.0,0.0,0.0,0.0,-0.04854103720289834,0.0015928948902661304,-0.05166311118781995,-0.04541896321797673,0.0761875,0.0033526215425363384,0.06961636177662878,0.08275863822337123,-0.0006214132946959614,0.0006755239597015456,-0.0019454402557109907,0.0007026136663190679,0.00225,0.0015125062272743778,-0.0007145122054577806,0.00521451220545778
gaussian,0.0,0.0,5,40,bias_blind_kg,2000,0.11006548594876682,0.0013528420734071627,0.10741391548488878,0.11271705641264486,0.5791875,0.003440266179755396,0.5724445782876794,0.5859304217123206,0.07374004205968268,0.00037222787424139747,0.07301047542616954,0.07446960869319583,0.9500874999999999,0.0007554801764596548,0.9486067588541389,0.9515682411458608,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.2693023685130495,3.3433727535150644e-05,0.2692368384070806,0.2693678986190184,0.0,0.0,0.0,0.0,-0.04791962390820237,0.0015681822354653048,-0.050993261089714366,-0.04484598672669037,0.0739375,0.0033299509881778793,0.06741079606317137,0.08046420393682864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian,0.0,0.0,5,40,ordinary_kg,2000,0.11006548594876682,0.0013528420734071627,0.10741391548488878,0.11271705641264486,0.5791875,0.003440266179755396,0.5724445782876794,0.5859304217123206,0.07374004205968268,0.00037222787424139747,0.07301047542616954,0.07446960869319583,0.9500874999999999,0.0007554801764596548,0.9486067588541389,0.9515682411458608,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.2693023685130495,3.3433727535150644e-05,0.2692368384070806,0.2693678986190184,0.0,0.0,0.0,0.0,-0.04791962390820237,0.0015681822354653048,-0.050993261089714366,-0.04484598672669037,0.0739375,0.0033299509881778793,0.06741079606317137,0.08046420393682864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaussian,0.0,0.0,5,40,two_channel_uniform,2000,0.18687958442022004,0.0018500203269417037,0.1832535445794143,0.19050562426102577,0.4650625,0.0034687779558698426,0.4582636952064951,0.47186130479350485,0.08114066922940706,0.00040887975490732406,0.08033926490978871,0.08194207354902541,0.949875,0.0007749870902118286,0.9483560253031849,0.9513939746968152,40.0,0.0,40.0,40.0,0.786125,0.0018449611454754696,0.7825088761548681,0.7897411238451318,8.555,0.07379844581901877,8.410355046194724,8.699644953805276,6.289,0.014759689163803756,6.260071009238945,6.317928990761055,0.28443626092520524,4.6458301944300944e-05,0.2843452026533944,0.28452731919701607,0.0,0.0,0.0,0.0,0.028894474563250824,0.0017295661361701358,0.025504524936357357,0.03228442419014429,-0.0401875,0.0032292669840851265,-0.046516863288806845,-0.03385813671119316,0.07681409847145321,0.0017747764746661198,0.07333553658110761,0.0802926603617988,-0.114125,0.0034834515074423458,-0.120952564954587,-0.107297435045413
gaussian,0.0,0.0,5,40,balanced_mix,2000,0.17293359287092636,0.0017743907321951975,0.16945578703582376,0.17641139870602895,0.481,0.00350967896298388,0.47412102923255156,0.4878789707674484,0.07692536397784143,0.0003929983939113447,0.07615508712577519,0.07769564082990767,0.9503625,0.0007716140492470943,0.9488501364634757,0.9518748635365243,40.0,0.0,40.0,40.0,0.4578125,0.003031323247723854,0.45187110643446127,0.46375389356553876,21.6875,0.12125292990895417,21.44984425737845,21.92515574262155,3.6625,0.02425058598179083,3.61496885147569,3.71003114852431,0.27651522993940464,7.200266876699592e-05,0.27637410470862134,0.27665635517018794,0.0,0.0,0.0,0.0,0.014948483013957166,0.0017429006713870414,0.011532397698038564,0.018364568329875767,-0.02425,0.003354199841734112,-0.03082423168979886,-0.01767576831020114,0.06286810692215954,0.0017066139605153765,0.0595231435595494,0.06621307028476968,-0.0981875,0.0033971821551357214,-0.104845977024066,-0.09152902297593399
gaussian,0.0,0.0,5,40,validation_only,2000,0.1961768920527432,0.0018943499282751987,0.1924639661933238,0.1998898179121626,0.4523125,0.0034739320695556125,0.445503593143671,0.459121406856329,0.0843091598005696,0.00042341427802165105,0.08347926781564717,0.08513905178549204,0.9500124999999999,0.0007680013573669374,0.9485072173395608,0.9515177826604391,40.0,0.0,40.0,40.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.2899002355536861,4.3455480200612975e-06,0.2898917182795668,0.2899087528278054,0.0,0.0,0.0,0.0,0.03819178219577399,0.0018443204937634442,0.03457691402799764,0.041806650363550336,-0.0529375,0.0034797659666227893,-0.059757841294580664,-0.04611715870541933,0.08611140610397637,0.0018352514147412183,0.08251431333108358,0.08970849887686916,-0.126875,0.0035953554035364666,-0.13392189659093146,-0.11982810340906852
gaussian,0.0,0.0,5,40,two_channel_kg,2000,0.11006548594876682,0.0013528420734071627,0.10741391548488878,0.11271705641264486,0.5791875,0.003440266179755396,0.5724445782876794,0.5859304217123206,0.07374004205968268,0.00037222787424139747,0.07301047542616954,0.07446960869319583,0.9500874999999999,0.0007554801764596548,0.9486067588541389,0.9515682411458608,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.2693023685130495,3.3433727535150644e-05,0.2692368384070806,0.2693678986190184,0.0,0.0,0.0,0.0,-0.04791962390820237,0.0015681822354653048,-0.050993261089714366,-0.04484598672669037,0.0739375,0.0033299509881778793,0.06741079606317137,0.08046420393682864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
